date,validityFrom,validityTo,value
2017-12-29,2017-12-29T00:00:00-05:00,2018-01-02T00:00:00-05:00,2984
2017-12-30,2017-12-29T00:00:00-05:00,2018-01-02T00:00:00-05:00,2984
2017-12-31,2017-12-29T00:00:00-05:00,2018-01-02T00:00:00-05:00,2984
2018-01-01,2017-12-29T00:00:00-05:00,2018-01-02T00:00:00-05:00,2984
2018-01-02,2017-12-29T00:00:00-05:00,2018-01-02T00:00:00-05:00,2984
2018-01-03,2018-01-03T00:00:00-05:00,2018-01-03T00:00:00-05:00,2940.94
2018-01-04,2018-01-04T00:00:00-05:00,2018-01-04T00:00:00-05:00,2908.68
2018-01-05,2018-01-05T00:00:00-05:00,2018-01-05T00:00:00-05:00,2885.76
2018-01-06,2018-01-06T00:00:00-05:00,2018-01-09T00:00:00-05:00,2898.32
2018-01-07,2018-01-06T00:00:00-05:00,2018-01-09T00:00:00-05:00,2898.32
2018-01-08,2018-01-06T00:00:00-05:00,2018-01-09T00:00:00-05:00,2898.32
2018-01-09,2018-01-06T00:00:00-05:00,2018-01-09T00:00:00-05:00,2898.32
2018-01-10,2018-01-10T00:00:00-05:00,2018-01-10T00:00:00-05:00,2914.37
2018-01-11,2018-01-11T00:00:00-05:00,2018-01-11T00:00:00-05:00,2895.69
2018-01-12,2018-01-12T00:00:00-05:00,2018-01-12T00:00:00-05:00,2865.79
2018-01-13,2018-01-13T00:00:00-05:00,2018-01-16T00:00:00-05:00,2855.86
2018-01-14,2018-01-13T00:00:00-05:00,2018-01-16T00:00:00-05:00,2855.86
2018-01-15,2018-01-13T00:00:00-05:00,2018-01-16T00:00:00-05:00,2855.86
2018-01-16,2018-01-13T00:00:00-05:00,2018-01-16T00:00:00-05:00,2855.86
2018-01-17,2018-01-17T00:00:00-05:00,2018-01-17T00:00:00-05:00,2868.03
2018-01-18,2018-01-18T00:00:00-05:00,2018-01-18T00:00:00-05:00,2851.13
2018-01-19,2018-01-19T00:00:00-05:00,2018-01-19T00:00:00-05:00,2836.85
2018-01-20,2018-01-20T00:00:00-05:00,2018-01-22T00:00:00-05:00,2851.75
2018-01-21,2018-01-20T00:00:00-05:00,2018-01-22T00:00:00-05:00,2851.75
2018-01-22,2018-01-20T00:00:00-05:00,2018-01-22T00:00:00-05:00,2851.75
2018-01-23,2018-01-23T00:00:00-05:00,2018-01-23T00:00:00-05:00,2854.2
2018-01-24,2018-01-24T00:00:00-05:00,2018-01-24T00:00:00-05:00,2858.5
2018-01-25,2018-01-25T00:00:00-05:00,2018-01-25T00:00:00-05:00,2820.53
2018-01-26,2018-01-26T00:00:00-05:00,2018-01-26T00:00:00-05:00,2783.13
2018-01-27,2018-01-27T00:00:00-05:00,2018-01-29T00:00:00-05:00,2805.12
2018-01-28,2018-01-27T00:00:00-05:00,2018-01-29T00:00:00-05:00,2805.12
2018-01-29,2018-01-27T00:00:00-05:00,2018-01-29T00:00:00-05:00,2805.12
2018-01-30,2018-01-30T00:00:00-05:00,2018-01-30T00:00:00-05:00,2842.67
2018-01-31,2018-01-31T00:00:00-05:00,2018-01-31T00:00:00-05:00,2844.14
2018-02-01,2018-02-01T00:00:00-05:00,2018-02-01T00:00:00-05:00,2835.05
2018-02-02,2018-02-02T00:00:00-05:00,2018-02-02T00:00:00-05:00,2806.67
2018-02-03,2018-02-03T00:00:00-05:00,2018-02-05T00:00:00-05:00,2832.13
2018-02-04,2018-02-03T00:00:00-05:00,2018-02-05T00:00:00-05:00,2832.13
2018-02-05,2018-02-03T00:00:00-05:00,2018-02-05T00:00:00-05:00,2832.13
2018-02-06,2018-02-06T00:00:00-05:00,2018-02-06T00:00:00-05:00,2843.6
2018-02-07,2018-02-07T00:00:00-05:00,2018-02-07T00:00:00-05:00,2844.83
2018-02-08,2018-02-08T00:00:00-05:00,2018-02-08T00:00:00-05:00,2830.89
2018-02-09,2018-02-09T00:00:00-05:00,2018-02-09T00:00:00-05:00,2862.78
2018-02-10,2018-02-10T00:00:00-05:00,2018-02-12T00:00:00-05:00,2908.7
2018-02-11,2018-02-10T00:00:00-05:00,2018-02-12T00:00:00-05:00,2908.7
2018-02-12,2018-02-10T00:00:00-05:00,2018-02-12T00:00:00-05:00,2908.7
2018-02-13,2018-02-13T00:00:00-05:00,2018-02-13T00:00:00-05:00,2904.29
2018-02-14,2018-02-14T00:00:00-05:00,2018-02-14T00:00:00-05:00,2904.71
2018-02-15,2018-02-15T00:00:00-05:00,2018-02-15T00:00:00-05:00,2895.79
2018-02-16,2018-02-16T00:00:00-05:00,2018-02-16T00:00:00-05:00,2851.74
2018-02-17,2018-02-17T00:00:00-05:00,2018-02-20T00:00:00-05:00,2853.16
2018-02-18,2018-02-17T00:00:00-05:00,2018-02-20T00:00:00-05:00,2853.16
2018-02-19,2018-02-17T00:00:00-05:00,2018-02-20T00:00:00-05:00,2853.16
2018-02-20,2018-02-17T00:00:00-05:00,2018-02-20T00:00:00-05:00,2853.16
2018-02-21,2018-02-21T00:00:00-05:00,2018-02-21T00:00:00-05:00,2862.01
2018-02-22,2018-02-22T00:00:00-05:00,2018-02-22T00:00:00-05:00,2877.94
2018-02-23,2018-02-23T00:00:00-05:00,2018-02-23T00:00:00-05:00,2877.04
2018-02-24,2018-02-24T00:00:00-05:00,2018-02-26T00:00:00-05:00,2849.59
2018-02-25,2018-02-24T00:00:00-05:00,2018-02-26T00:00:00-05:00,2849.59
2018-02-26,2018-02-24T00:00:00-05:00,2018-02-26T00:00:00-05:00,2849.59
2018-02-27,2018-02-27T00:00:00-05:00,2018-02-27T00:00:00-05:00,2849.91
2018-02-28,2018-02-28T00:00:00-05:00,2018-02-28T00:00:00-05:00,2855.93
2018-03-01,2018-03-01T00:00:00-05:00,2018-03-01T00:00:00-05:00,2867.94
2018-03-02,2018-03-02T00:00:00-05:00,2018-03-02T00:00:00-05:00,2879.05
2018-03-03,2018-03-03T00:00:00-05:00,2018-03-05T00:00:00-05:00,2879.15
2018-03-04,2018-03-03T00:00:00-05:00,2018-03-05T00:00:00-05:00,2879.15
2018-03-05,2018-03-03T00:00:00-05:00,2018-03-05T00:00:00-05:00,2879.15
2018-03-06,2018-03-06T00:00:00-05:00,2018-03-06T00:00:00-05:00,2859.09
2018-03-07,2018-03-07T00:00:00-05:00,2018-03-07T00:00:00-05:00,2845.05
2018-03-08,2018-03-08T00:00:00-05:00,2018-03-08T00:00:00-05:00,2858.88
2018-03-09,2018-03-09T00:00:00-05:00,2018-03-09T00:00:00-05:00,2871.36
2018-03-10,2018-03-10T00:00:00-05:00,2018-03-12T00:00:00-05:00,2866.93
2018-03-11,2018-03-10T00:00:00-05:00,2018-03-12T00:00:00-05:00,2866.93
2018-03-12,2018-03-10T00:00:00-05:00,2018-03-12T00:00:00-05:00,2866.93
2018-03-13,2018-03-13T00:00:00-05:00,2018-03-13T00:00:00-05:00,2851.84
2018-03-14,2018-03-14T00:00:00-05:00,2018-03-14T00:00:00-05:00,2848.38
2018-03-15,2018-03-15T00:00:00-05:00,2018-03-15T00:00:00-05:00,2845.76
2018-03-16,2018-03-16T00:00:00-05:00,2018-03-16T00:00:00-05:00,2850.04
2018-03-17,2018-03-17T00:00:00-05:00,2018-03-20T00:00:00-05:00,2852.48
2018-03-18,2018-03-17T00:00:00-05:00,2018-03-20T00:00:00-05:00,2852.48
2018-03-19,2018-03-17T00:00:00-05:00,2018-03-20T00:00:00-05:00,2852.48
2018-03-20,2018-03-17T00:00:00-05:00,2018-03-20T00:00:00-05:00,2852.48
2018-03-21,2018-03-21T00:00:00-05:00,2018-03-21T00:00:00-05:00,2866.92
2018-03-22,2018-03-22T00:00:00-05:00,2018-03-22T00:00:00-05:00,2850.69
2018-03-23,2018-03-23T00:00:00-05:00,2018-03-23T00:00:00-05:00,2857.88
2018-03-24,2018-03-24T00:00:00-05:00,2018-03-26T00:00:00-05:00,2849.01
2018-03-25,2018-03-24T00:00:00-05:00,2018-03-26T00:00:00-05:00,2849.01
2018-03-26,2018-03-24T00:00:00-05:00,2018-03-26T00:00:00-05:00,2849.01
2018-03-27,2018-03-27T00:00:00-05:00,2018-03-27T00:00:00-05:00,2816.33
2018-03-28,2018-03-28T00:00:00-05:00,2018-03-28T00:00:00-05:00,2780.04
2018-03-29,2018-03-29T00:00:00-05:00,2018-04-02T00:00:00-05:00,2780.47
2018-03-30,2018-03-29T00:00:00-05:00,2018-04-02T00:00:00-05:00,2780.47
2018-03-31,2018-03-29T00:00:00-05:00,2018-04-02T00:00:00-05:00,2780.47
2018-04-01,2018-03-29T00:00:00-05:00,2018-04-02T00:00:00-05:00,2780.47
2018-04-02,2018-03-29T00:00:00-05:00,2018-04-02T00:00:00-05:00,2780.47
2018-04-03,2018-04-03T00:00:00-05:00,2018-04-03T00:00:00-05:00,2792.96
2018-04-04,2018-04-04T00:00:00-05:00,2018-04-04T00:00:00-05:00,2778.27
2018-04-05,2018-04-05T00:00:00-05:00,2018-04-05T00:00:00-05:00,2791.57
2018-04-06,2018-04-06T00:00:00-05:00,2018-04-06T00:00:00-05:00,2787.36
2018-04-07,2018-04-07T00:00:00-05:00,2018-04-09T00:00:00-05:00,2791.88
2018-04-08,2018-04-07T00:00:00-05:00,2018-04-09T00:00:00-05:00,2791.88
2018-04-09,2018-04-07T00:00:00-05:00,2018-04-09T00:00:00-05:00,2791.88
2018-04-10,2018-04-10T00:00:00-05:00,2018-04-10T00:00:00-05:00,2781.95
2018-04-11,2018-04-11T00:00:00-05:00,2018-04-11T00:00:00-05:00,2767.82
2018-04-12,2018-04-12T00:00:00-05:00,2018-04-12T00:00:00-05:00,2733.24
2018-04-13,2018-04-13T00:00:00-05:00,2018-04-13T00:00:00-05:00,2710.03
2018-04-14,2018-04-14T00:00:00-05:00,2018-04-16T00:00:00-05:00,2705.34
2018-04-15,2018-04-14T00:00:00-05:00,2018-04-16T00:00:00-05:00,2705.34
2018-04-16,2018-04-14T00:00:00-05:00,2018-04-16T00:00:00-05:00,2705.34
2018-04-17,2018-04-17T00:00:00-05:00,2018-04-17T00:00:00-05:00,2726.47
2018-04-18,2018-04-18T00:00:00-05:00,2018-04-18T00:00:00-05:00,2725.66
2018-04-19,2018-04-19T00:00:00-05:00,2018-04-19T00:00:00-05:00,2705.64
2018-04-20,2018-04-20T00:00:00-05:00,2018-04-20T00:00:00-05:00,2724.47
2018-04-21,2018-04-21T00:00:00-05:00,2018-04-23T00:00:00-05:00,2757.96
2018-04-22,2018-04-21T00:00:00-05:00,2018-04-23T00:00:00-05:00,2757.96
2018-04-23,2018-04-21T00:00:00-05:00,2018-04-23T00:00:00-05:00,2757.96
2018-04-24,2018-04-24T00:00:00-05:00,2018-04-24T00:00:00-05:00,2799.45
2018-04-25,2018-04-25T00:00:00-05:00,2018-04-25T00:00:00-05:00,2785.22
2018-04-26,2018-04-26T00:00:00-05:00,2018-04-26T00:00:00-05:00,2820.29
2018-04-27,2018-04-27T00:00:00-05:00,2018-04-27T00:00:00-05:00,2812.83
2018-04-28,2018-04-28T00:00:00-05:00,2018-04-30T00:00:00-05:00,2806.28
2018-04-29,2018-04-28T00:00:00-05:00,2018-04-30T00:00:00-05:00,2806.28
2018-04-30,2018-04-28T00:00:00-05:00,2018-04-30T00:00:00-05:00,2806.28
2018-05-01,2018-05-01T00:00:00-05:00,2018-05-02T00:00:00-05:00,2809.92
2018-05-02,2018-05-01T00:00:00-05:00,2018-05-02T00:00:00-05:00,2809.92
2018-05-03,2018-05-03T00:00:00-05:00,2018-05-03T00:00:00-05:00,2831.99
2018-05-04,2018-05-04T00:00:00-05:00,2018-05-04T00:00:00-05:00,2857.84
2018-05-05,2018-05-05T00:00:00-05:00,2018-05-07T00:00:00-05:00,2843.41
2018-05-06,2018-05-05T00:00:00-05:00,2018-05-07T00:00:00-05:00,2843.41
2018-05-07,2018-05-05T00:00:00-05:00,2018-05-07T00:00:00-05:00,2843.41
2018-05-08,2018-05-08T00:00:00-05:00,2018-05-08T00:00:00-05:00,2817.2
2018-05-09,2018-05-09T00:00:00-05:00,2018-05-09T00:00:00-05:00,2866
2018-05-10,2018-05-10T00:00:00-05:00,2018-05-10T00:00:00-05:00,2859.51
2018-05-11,2018-05-11T00:00:00-05:00,2018-05-11T00:00:00-05:00,2822.37
2018-05-12,2018-05-12T00:00:00-05:00,2018-05-15T00:00:00-05:00,2824.05
2018-05-13,2018-05-12T00:00:00-05:00,2018-05-15T00:00:00-05:00,2824.05
2018-05-14,2018-05-12T00:00:00-05:00,2018-05-15T00:00:00-05:00,2824.05
2018-05-15,2018-05-12T00:00:00-05:00,2018-05-15T00:00:00-05:00,2824.05
2018-05-16,2018-05-16T00:00:00-05:00,2018-05-16T00:00:00-05:00,2889.87
2018-05-17,2018-05-17T00:00:00-05:00,2018-05-17T00:00:00-05:00,2865.37
2018-05-18,2018-05-18T00:00:00-05:00,2018-05-18T00:00:00-05:00,2886.23
2018-05-19,2018-05-19T00:00:00-05:00,2018-05-21T00:00:00-05:00,2925.67
2018-05-20,2018-05-19T00:00:00-05:00,2018-05-21T00:00:00-05:00,2925.67
2018-05-21,2018-05-19T00:00:00-05:00,2018-05-21T00:00:00-05:00,2925.67
2018-05-22,2018-05-22T00:00:00-05:00,2018-05-22T00:00:00-05:00,2897.37
2018-05-23,2018-05-23T00:00:00-05:00,2018-05-23T00:00:00-05:00,2851.42
2018-05-24,2018-05-24T00:00:00-05:00,2018-05-24T00:00:00-05:00,2863.24
2018-05-25,2018-05-25T00:00:00-05:00,2018-05-25T00:00:00-05:00,2863.12
2018-05-26,2018-05-26T00:00:00-05:00,2018-05-29T00:00:00-05:00,2887.16
2018-05-27,2018-05-26T00:00:00-05:00,2018-05-29T00:00:00-05:00,2887.16
2018-05-28,2018-05-26T00:00:00-05:00,2018-05-29T00:00:00-05:00,2887.16
2018-05-29,2018-05-26T00:00:00-05:00,2018-05-29T00:00:00-05:00,2887.16
2018-05-30,2018-05-30T00:00:00-05:00,2018-05-30T00:00:00-05:00,2893.82
2018-05-31,2018-05-31T00:00:00-05:00,2018-05-31T00:00:00-05:00,2879.32
2018-06-01,2018-06-01T00:00:00-05:00,2018-06-01T00:00:00-05:00,2889.32
2018-06-02,2018-06-02T00:00:00-05:00,2018-06-05T00:00:00-05:00,2868.22
2018-06-03,2018-06-02T00:00:00-05:00,2018-06-05T00:00:00-05:00,2868.22
2018-06-04,2018-06-02T00:00:00-05:00,2018-06-05T00:00:00-05:00,2868.22
2018-06-05,2018-06-02T00:00:00-05:00,2018-06-05T00:00:00-05:00,2868.22
2018-06-06,2018-06-06T00:00:00-05:00,2018-06-06T00:00:00-05:00,2865.37
2018-06-07,2018-06-07T00:00:00-05:00,2018-06-07T00:00:00-05:00,2828.42
2018-06-08,2018-06-08T00:00:00-05:00,2018-06-08T00:00:00-05:00,2835.78
2018-06-09,2018-06-09T00:00:00-05:00,2018-06-12T00:00:00-05:00,2855.8
2018-06-10,2018-06-09T00:00:00-05:00,2018-06-12T00:00:00-05:00,2855.8
2018-06-11,2018-06-09T00:00:00-05:00,2018-06-12T00:00:00-05:00,2855.8
2018-06-12,2018-06-09T00:00:00-05:00,2018-06-12T00:00:00-05:00,2855.8
2018-06-13,2018-06-13T00:00:00-05:00,2018-06-13T00:00:00-05:00,2857.11
2018-06-14,2018-06-14T00:00:00-05:00,2018-06-14T00:00:00-05:00,2859.17
2018-06-15,2018-06-15T00:00:00-05:00,2018-06-15T00:00:00-05:00,2859.78
2018-06-16,2018-06-16T00:00:00-05:00,2018-06-18T00:00:00-05:00,2890.06
2018-06-17,2018-06-16T00:00:00-05:00,2018-06-18T00:00:00-05:00,2890.06
2018-06-18,2018-06-16T00:00:00-05:00,2018-06-18T00:00:00-05:00,2890.06
2018-06-19,2018-06-19T00:00:00-05:00,2018-06-19T00:00:00-05:00,2919.14
2018-06-20,2018-06-20T00:00:00-05:00,2018-06-20T00:00:00-05:00,2931.78
2018-06-21,2018-06-21T00:00:00-05:00,2018-06-21T00:00:00-05:00,2916.49
2018-06-22,2018-06-22T00:00:00-05:00,2018-06-22T00:00:00-05:00,2944.82
2018-06-23,2018-06-23T00:00:00-05:00,2018-06-25T00:00:00-05:00,2918.22
2018-06-24,2018-06-23T00:00:00-05:00,2018-06-25T00:00:00-05:00,2918.22
2018-06-25,2018-06-23T00:00:00-05:00,2018-06-25T00:00:00-05:00,2918.22
2018-06-26,2018-06-26T00:00:00-05:00,2018-06-26T00:00:00-05:00,2927.67
2018-06-27,2018-06-27T00:00:00-05:00,2018-06-27T00:00:00-05:00,2924.1
2018-06-28,2018-06-28T00:00:00-05:00,2018-06-28T00:00:00-05:00,2934.91
2018-06-29,2018-06-29T00:00:00-05:00,2018-06-29T00:00:00-05:00,2945.09
2018-06-30,2018-06-30T00:00:00-05:00,2018-07-03T00:00:00-05:00,2930.8
2018-07-01,2018-06-30T00:00:00-05:00,2018-07-03T00:00:00-05:00,2930.8
2018-07-02,2018-06-30T00:00:00-05:00,2018-07-03T00:00:00-05:00,2930.8
2018-07-03,2018-06-30T00:00:00-05:00,2018-07-03T00:00:00-05:00,2930.8
2018-07-04,2018-07-04T00:00:00-05:00,2018-07-05T00:00:00-05:00,2909.83
2018-07-05,2018-07-04T00:00:00-05:00,2018-07-05T00:00:00-05:00,2909.83
2018-07-06,2018-07-06T00:00:00-05:00,2018-07-06T00:00:00-05:00,2885.53
2018-07-07,2018-07-07T00:00:00-05:00,2018-07-09T00:00:00-05:00,2867.94
2018-07-08,2018-07-07T00:00:00-05:00,2018-07-09T00:00:00-05:00,2867.94
2018-07-09,2018-07-07T00:00:00-05:00,2018-07-09T00:00:00-05:00,2867.94
2018-07-10,2018-07-10T00:00:00-05:00,2018-07-10T00:00:00-05:00,2881.09
2018-07-11,2018-07-11T00:00:00-05:00,2018-07-11T00:00:00-05:00,2872.62
2018-07-12,2018-07-12T00:00:00-05:00,2018-07-12T00:00:00-05:00,2880.1
2018-07-13,2018-07-13T00:00:00-05:00,2018-07-13T00:00:00-05:00,2882.02
2018-07-14,2018-07-14T00:00:00-05:00,2018-07-16T00:00:00-05:00,2861.7
2018-07-15,2018-07-14T00:00:00-05:00,2018-07-16T00:00:00-05:00,2861.7
2018-07-16,2018-07-14T00:00:00-05:00,2018-07-16T00:00:00-05:00,2861.7
2018-07-17,2018-07-17T00:00:00-05:00,2018-07-17T00:00:00-05:00,2868.96
2018-07-18,2018-07-18T00:00:00-05:00,2018-07-18T00:00:00-05:00,2878.28
2018-07-19,2018-07-19T00:00:00-05:00,2018-07-19T00:00:00-05:00,2876.93
2018-07-20,2018-07-20T00:00:00-05:00,2018-07-23T00:00:00-05:00,2883.81
2018-07-21,2018-07-20T00:00:00-05:00,2018-07-23T00:00:00-05:00,2883.81
2018-07-22,2018-07-20T00:00:00-05:00,2018-07-23T00:00:00-05:00,2883.81
2018-07-23,2018-07-20T00:00:00-05:00,2018-07-23T00:00:00-05:00,2883.81
2018-07-24,2018-07-24T00:00:00-05:00,2018-07-24T00:00:00-05:00,2897.73
2018-07-25,2018-07-25T00:00:00-05:00,2018-07-25T00:00:00-05:00,2898.36
2018-07-26,2018-07-26T00:00:00-05:00,2018-07-26T00:00:00-05:00,2882.84
2018-07-27,2018-07-27T00:00:00-05:00,2018-07-27T00:00:00-05:00,2886.21
2018-07-28,2018-07-28T00:00:00-05:00,2018-07-30T00:00:00-05:00,2880.79
2018-07-29,2018-07-28T00:00:00-05:00,2018-07-30T00:00:00-05:00,2880.79
2018-07-30,2018-07-28T00:00:00-05:00,2018-07-30T00:00:00-05:00,2880.79
2018-07-31,2018-07-31T00:00:00-05:00,2018-07-31T00:00:00-05:00,2875.72
2018-08-01,2018-08-01T00:00:00-05:00,2018-08-01T00:00:00-05:00,2886.8
2018-08-02,2018-08-02T00:00:00-05:00,2018-08-02T00:00:00-05:00,2892.62
2018-08-03,2018-08-03T00:00:00-05:00,2018-08-03T00:00:00-05:00,2904.9
2018-08-04,2018-08-04T00:00:00-05:00,2018-08-06T00:00:00-05:00,2898.99
2018-08-05,2018-08-04T00:00:00-05:00,2018-08-06T00:00:00-05:00,2898.99
2018-08-06,2018-08-04T00:00:00-05:00,2018-08-06T00:00:00-05:00,2898.99
2018-08-07,2018-08-07T00:00:00-05:00,2018-08-08T00:00:00-05:00,2898.86
2018-08-08,2018-08-07T00:00:00-05:00,2018-08-08T00:00:00-05:00,2898.86
2018-08-09,2018-08-09T00:00:00-05:00,2018-08-09T00:00:00-05:00,2908.9
2018-08-10,2018-08-10T00:00:00-05:00,2018-08-10T00:00:00-05:00,2919.44
2018-08-11,2018-08-11T00:00:00-05:00,2018-08-13T00:00:00-05:00,2940.95
2018-08-12,2018-08-11T00:00:00-05:00,2018-08-13T00:00:00-05:00,2940.95
2018-08-13,2018-08-11T00:00:00-05:00,2018-08-13T00:00:00-05:00,2940.95
2018-08-14,2018-08-14T00:00:00-05:00,2018-08-14T00:00:00-05:00,2983.93
2018-08-15,2018-08-15T00:00:00-05:00,2018-08-15T00:00:00-05:00,3002.66
2018-08-16,2018-08-16T00:00:00-05:00,2018-08-16T00:00:00-05:00,3046.76
2018-08-17,2018-08-17T00:00:00-05:00,2018-08-17T00:00:00-05:00,3019.55
2018-08-18,2018-08-18T00:00:00-05:00,2018-08-21T00:00:00-05:00,3024.02
2018-08-19,2018-08-18T00:00:00-05:00,2018-08-21T00:00:00-05:00,3024.02
2018-08-20,2018-08-18T00:00:00-05:00,2018-08-21T00:00:00-05:00,3024.02
2018-08-21,2018-08-18T00:00:00-05:00,2018-08-21T00:00:00-05:00,3024.02
2018-08-22,2018-08-22T00:00:00-05:00,2018-08-22T00:00:00-05:00,2990.78
2018-08-23,2018-08-23T00:00:00-05:00,2018-08-23T00:00:00-05:00,2965.45
2018-08-24,2018-08-24T00:00:00-05:00,2018-08-24T00:00:00-05:00,2980.64
2018-08-25,2018-08-25T00:00:00-05:00,2018-08-27T00:00:00-05:00,2958.45
2018-08-26,2018-08-25T00:00:00-05:00,2018-08-27T00:00:00-05:00,2958.45
2018-08-27,2018-08-25T00:00:00-05:00,2018-08-27T00:00:00-05:00,2958.45
2018-08-28,2018-08-28T00:00:00-05:00,2018-08-28T00:00:00-05:00,2934.31
2018-08-29,2018-08-29T00:00:00-05:00,2018-08-29T00:00:00-05:00,2966
2018-08-30,2018-08-30T00:00:00-05:00,2018-08-30T00:00:00-05:00,2999.57
2018-08-31,2018-08-31T00:00:00-05:00,2018-08-31T00:00:00-05:00,3027.39
2018-09-01,2018-09-01T00:00:00-05:00,2018-09-04T00:00:00-05:00,3053.14
2018-09-02,2018-09-01T00:00:00-05:00,2018-09-04T00:00:00-05:00,3053.14
2018-09-03,2018-09-01T00:00:00-05:00,2018-09-04T00:00:00-05:00,3053.14
2018-09-04,2018-09-01T00:00:00-05:00,2018-09-04T00:00:00-05:00,3053.14
2018-09-05,2018-09-05T00:00:00-05:00,2018-09-05T00:00:00-05:00,3088.47
2018-09-06,2018-09-06T00:00:00-05:00,2018-09-06T00:00:00-05:00,3100.37
2018-09-07,2018-09-07T00:00:00-05:00,2018-09-07T00:00:00-05:00,3089.47
2018-09-08,2018-09-08T00:00:00-05:00,2018-09-10T00:00:00-05:00,3070.15
2018-09-09,2018-09-08T00:00:00-05:00,2018-09-10T00:00:00-05:00,3070.15
2018-09-10,2018-09-08T00:00:00-05:00,2018-09-10T00:00:00-05:00,3070.15
2018-09-11,2018-09-11T00:00:00-05:00,2018-09-11T00:00:00-05:00,3069.49
2018-09-12,2018-09-12T00:00:00-05:00,2018-09-12T00:00:00-05:00,3087.73
2018-09-13,2018-09-13T00:00:00-05:00,2018-09-13T00:00:00-05:00,3055.01
2018-09-14,2018-09-14T00:00:00-05:00,2018-09-14T00:00:00-05:00,3019.38
2018-09-15,2018-09-15T00:00:00-05:00,2018-09-17T00:00:00-05:00,3026.05
2018-09-16,2018-09-15T00:00:00-05:00,2018-09-17T00:00:00-05:00,3026.05
2018-09-17,2018-09-15T00:00:00-05:00,2018-09-17T00:00:00-05:00,3026.05
2018-09-18,2018-09-18T00:00:00-05:00,2018-09-18T00:00:00-05:00,3013.38
2018-09-19,2018-09-19T00:00:00-05:00,2018-09-19T00:00:00-05:00,3007.03
2018-09-20,2018-09-20T00:00:00-05:00,2018-09-20T00:00:00-05:00,3018.63
2018-09-21,2018-09-21T00:00:00-05:00,2018-09-21T00:00:00-05:00,3014.18
2018-09-22,2018-09-22T00:00:00-05:00,2018-09-24T00:00:00-05:00,3006.96
2018-09-23,2018-09-22T00:00:00-05:00,2018-09-24T00:00:00-05:00,3006.96
2018-09-24,2018-09-22T00:00:00-05:00,2018-09-24T00:00:00-05:00,3006.96
2018-09-25,2018-09-25T00:00:00-05:00,2018-09-25T00:00:00-05:00,2991.9
2018-09-26,2018-09-26T00:00:00-05:00,2018-09-26T00:00:00-05:00,3001.88
2018-09-27,2018-09-27T00:00:00-05:00,2018-09-27T00:00:00-05:00,3000.14
2018-09-28,2018-09-28T00:00:00-05:00,2018-09-28T00:00:00-05:00,2989.58
2018-09-29,2018-09-29T00:00:00-05:00,2018-10-01T00:00:00-05:00,2972.18
2018-09-30,2018-09-29T00:00:00-05:00,2018-10-01T00:00:00-05:00,2972.18
2018-10-01,2018-09-29T00:00:00-05:00,2018-10-01T00:00:00-05:00,2972.18
2018-10-02,2018-10-02T00:00:00-05:00,2018-10-02T00:00:00-05:00,2993.74
2018-10-03,2018-10-03T00:00:00-05:00,2018-10-03T00:00:00-05:00,3005.5
2018-10-04,2018-10-04T00:00:00-05:00,2018-10-04T00:00:00-05:00,3012.65
2018-10-05,2018-10-05T00:00:00-05:00,2018-10-05T00:00:00-05:00,3028.16
2018-10-06,2018-10-06T00:00:00-05:00,2018-10-09T00:00:00-05:00,3031.31
2018-10-07,2018-10-06T00:00:00-05:00,2018-10-09T00:00:00-05:00,3031.31
2018-10-08,2018-10-06T00:00:00-05:00,2018-10-09T00:00:00-05:00,3031.31
2018-10-09,2018-10-06T00:00:00-05:00,2018-10-09T00:00:00-05:00,3031.31
2018-10-10,2018-10-10T00:00:00-05:00,2018-10-10T00:00:00-05:00,3057.55
2018-10-11,2018-10-11T00:00:00-05:00,2018-10-11T00:00:00-05:00,3090.3
2018-10-12,2018-10-12T00:00:00-05:00,2018-10-12T00:00:00-05:00,3087.34
2018-10-13,2018-10-13T00:00:00-05:00,2018-10-16T00:00:00-05:00,3088.78
2018-10-14,2018-10-13T00:00:00-05:00,2018-10-16T00:00:00-05:00,3088.78
2018-10-15,2018-10-13T00:00:00-05:00,2018-10-16T00:00:00-05:00,3088.78
2018-10-16,2018-10-13T00:00:00-05:00,2018-10-16T00:00:00-05:00,3088.78
2018-10-17,2018-10-17T00:00:00-05:00,2018-10-17T00:00:00-05:00,3055.93
2018-10-18,2018-10-18T00:00:00-05:00,2018-10-18T00:00:00-05:00,3056.37
2018-10-19,2018-10-19T00:00:00-05:00,2018-10-19T00:00:00-05:00,3088.47
2018-10-20,2018-10-20T00:00:00-05:00,2018-10-22T00:00:00-05:00,3079.88
2018-10-21,2018-10-20T00:00:00-05:00,2018-10-22T00:00:00-05:00,3079.88
2018-10-22,2018-10-20T00:00:00-05:00,2018-10-22T00:00:00-05:00,3079.88
2018-10-23,2018-10-23T00:00:00-05:00,2018-10-23T00:00:00-05:00,3087.58
2018-10-24,2018-10-24T00:00:00-05:00,2018-10-24T00:00:00-05:00,3110.2
2018-10-25,2018-10-25T00:00:00-05:00,2018-10-25T00:00:00-05:00,3149.7
2018-10-26,2018-10-26T00:00:00-05:00,2018-10-26T00:00:00-05:00,3167.18
2018-10-27,2018-10-27T00:00:00-05:00,2018-10-29T00:00:00-05:00,3185.26
2018-10-28,2018-10-27T00:00:00-05:00,2018-10-29T00:00:00-05:00,3185.26
